1200	105.31	155.0
1250	107.47	155.0
1300	109.78	155.0
1350	111.31	155.0
1400	112.89	155.0
1450	114.2	155.0
1500	115.45	155.0
1550	117.05	156.5
1600	118.22	156.5
1650	119.1	156.5
1700	120.46	156.5
1750	121.38	156.5
1800	122.57	157.0
1850	123.71	157.0
1900	124.38	157.0
1950	125.41	157.0
2000	126.32	157.0

Run 6
300	14.93	137.0
350	23.39	138.5
400	31.9	138.5
450	40.67	159.5
500	48.84	159.5
550	56.07	159.5
600	62.5	159.5
650	69.0	159.5
700	74.54	159.5
750	79.85	159.5
800	83.95	159.5
850	87.93	159.5
900	91.8	159.5
950	95.9	159.5
1000	98.67	159.5
1050	101.49	159.5
1100	104.18	159.5
1150	107.4	159.5
1200	109.65	159.5
1250	112.18	159.5
1300	114.09	159.5
1350	115.4	159.5
1400	116.91	159.5
1450	118.83	159.5
1500	120.14	159.5
1550	121.53	159.5
1600	123.05	159.5
1650	123.79	159.5
1700	124.81	159.5
1750	126.32	159.5
1800	127.16	159.5
1850	128.47	159.5
1900	129.43	159.5
1950	130.49	159.5
2000	131.19	160.0

Run 7
300	13.98	134.0
350	22.0	123.0
400	30.1	156.5
450	37.7	156.5
500	46.04	156.5
550	52.66	156.5
600	57.26	156.5
650	61.51	156.5
700	67.06	156.5
750	71.38	156.5
800	75.53	156.5
850	79.75	156.67
900	83.9	156.67
950	87.98	156.67
1000	91.29	156.67
1050	94.6	156.67
1100	97.35	156.67
1150	100.05	156.67
1200	102.08	156.67
1250	104.34	156.67
1300	106.09	156.67
1350	107.79	156.67
1400	109.0	156.67
1450	110.61	156.67
1500	112.67	156.67
1550	113.94	156.67
1600	116.1	156.67
1650	117.52	156.67
1700	119.19	156.67
1750	120.37	156.67
1800	121.78	156.67
1850	123.21	156.67
1900	124.68	156.67
1950	125.63	156.67
2000	126.92	156.67

Run 8
300	17.05	157.0
350	26.28	154.0
400	35.12	154.0
450	44.06	154.0
500	50.22	154.0
550	56.87	154.0
600	62.03	154.0
650	66.99	155.0
700	72.34	155.0
750	77.9	155.0
800	82.51	155.0
850	87.29	155.0
900	90.02	155.0
950	93.18	155.0
1000	96.2	155.0
1050	99.31	155.0
1100	101.19	155.0
1150	103.54	155.0
1200	105.31	155.0
1250	107.47	155.0
1300	109.78	155.0
1350	111.31	155.0
1400	112.89	155.0
1450	114.2	155.0
1500	115.45	155.0
1550	117.05	156.5
1600	118.22	156.5
1650	119.1	156.5
1700	120.46	156.5
1750	121.38	156.5
1800	122.57	157.0
1850	123.71	157.0
1900	124.38	157.0
1950	125.41	157.0
2000	126.32	157.0

Run 9
300	14.93	137.0
350	23.39	138.5
400	31.9	138.5
450	40.67	159.5
500	48.84	159.5
550	56.07	159.5
600	62.5	159.5
650	69.0	159.5
700	74.54	159.5
750	79.85	159.5
800	83.95	159.5
850	87.93	159.5
900	91.8	159.5
950	95.9	159.5
1000	98.67	159.5
1050	101.49	159.5
1100	104.18	159.5
1150	107.4	159.5
1200	109.65	159.5
1250	112.18	159.5
1300	114.09	159.5
1350	115.4	159.5
1400	116.91	159.5
1450	118.83	159.5
1500	120.14	159.5
1550	121.53	159.5
1600	123.05	159.5
1650	123.79	159.5
1700	124.81	159.5
1750	126.32	159.5
1800	127.16	159.5
1850	128.47	159.5
1900	129.43	159.5
1950	130.49	159.5
2000	131.19	160.0

Run 10
300	13.98	134.0
350	22.0	123.0
400	30.1	156.5
450	37.7	156.5
500	46.04	156.5
550	52.66	156.5
600	57.26	156.5
650	61.51	156.5
700	67.06	156.5
750	71.38	156.5
800	75.53	156.5
850	79.75	156.67
900	83.9	156.67
950	87.98	156.67
1000	91.29	156.67
1050	94.6	156.67
1100	97.35	156.67
1150	100.05	156.67
1200	102.08	156.67
1250	104.34	156.67
1300	106.09	156.67
1350	107.79	156.67
1400	109.0	156.67
1450	110.61	156.67
1500	112.67	156.67
1550	113.94	156.67
1600	116.1	156.67
1650	117.52	156.67
1700	119.19	156.67
1750	120.37	156.67
1800	121.78	156.67
1850	123.21	156.67
1900	124.68	156.67
1950	125.63	156.67
2000	126.92	156.67

Run 11
300	17.05	157.0
350	26.28	154.0
400	35.12	154.0
450	44.06	154.0
500	50.22	154.0
550	56.87	154.0
600	62.03	154.0
650	66.99	155.0
700	72.34	155.0
750	77.9	155.0
800	82.51	155.0
850	87.29	155.0
900	90.02	155.0
950	93.18	155.0
1000	96.2	155.0
1050	99.31	155.0
1100	101.19	155.0
1150	103.54	155.0
1200	105.31	155.0
1250	107.47	155.0
1300	109.78	155.0
1350	111.31	155.0
1400	112.89	155.0
1450	114.2	155.0
1500	115.45	155.0
1550	117.05	156.5
1600	118.22	156.5
1650	119.1	156.5
1700	120.46	156.5
1750	121.38	156.5
1800	122.57	157.0
1850	123.71	157.0
1900	124.38	157.0
1950	125.41	157.0
2000	126.32	157.0

Run 12
300	14.93	137.0
350	23.39	138.5
400	31.9	138.5
450	40.67	159.5
500	48.84	159.5
550	56.07	159.5
600	62.5	159.5
650	69.0	159.5
700	74.54	159.5
750	79.85	159.5
800	83.95	159.5
850	87.93	159.5
900	91.8	159.5
950	95.9	159.5
1000	98.67	159.5
1050	101.49	159.5
1100	104.18	159.5
1150	107.4	159.5
1200	109.65	159.5
1250	112.18	159.5
1300	114.09	159.5
1350	115.4	159.5
1400	116.91	159.5
1450	118.83	159.5
1500	120.14	159.5
1550	121.53	159.5
1600	123.05	159.5
1650	123.79	159.5
1700	124.81	159.5
1750	126.32	159.5
1800	127.16	159.5
1850	128.47	159.5
1900	129.43	159.5
1950	130.49	159.5
2000	131.19	160.0

Run 13
300	13.98	134.0
350	22.0	123.0
400	30.1	156.5
450	37.7	156.5
500	46.04	156.5
550	52.66	156.5
600	57.26	156.5
650	61.51	156.5
700	67.06	156.5
750	71.38	156.5
800	75.53	156.5
850	79.75	156.67
900	83.9	156.67
950	87.98	156.67
1000	91.29	156.67
1050	94.6	156.67
1100	97.35	156.67
1150	100.05	156.67
1200	102.08	156.67
1250	104.34	156.67
1300	106.09	156.67
1350	107.79	156.67
1400	109.0	156.67
1450	110.61	156.67
1500	112.67	156.67
1550	113.94	156.67
1600	116.1	156.67
1650	117.52	156.67
1700	119.19	156.67
1750	120.37	156.67
1800	121.78	156.67
1850	123.21	156.67
1900	124.68	156.67
1950	125.63	156.67
2000	126.92	156.67

Run 14
300	17.05	157.0
350	26.28	154.0
400	35.12	154.0
450	44.06	154.0
500	50.22	154.0
550	56.87	154.0
600	62.03	154.0
650	66.99	155.0
700	72.34	155.0
750	77.9	155.0
800	82.51	155.0
850	87.29	155.0
900	90.02	155.0
950	93.18	155.0
1000	96.2	155.0
1050	99.31	155.0
1100	101.19	155.0
1150	103.54	155.0
1200	105.31	155.0
1250	107.47	155.0
1300	109.78	155.0
1350	111.31	155.0
1400	112.89	155.0
1450	114.2	155.0
1500	115.45	155.0
1550	117.05	156.5
1600	118.22	156.5
1650	119.1	156.5
1700	120.46	156.5
1750	121.38	156.5
1800	122.57	157.0
1850	123.71	157.0
1900	124.38	157.0
1950	125.41	157.0
2000	126.32	157.0

Run 15
300	14.93	137.0
350	23.39	138.5
400	31.9	138.5
450	40.67	159.5
500	48.84	159.5
550	56.07	159.5
600	62.5	159.5
650	69.0	159.5
700	74.54	159.5
750	79.85	159.5
800	83.95	159.5
850	87.93	159.5
900	91.8	159.5
950	95.9	159.5
1000	98.67	159.5
1050	101.49	159.5
1100	104.18	159.5
1150	107.4	159.5
1200	109.65	159.5
1250	112.18	159.5
1300	114.09	159.5
1350	115.4	159.5
1400	116.91	159.5
1450	118.83	159.5
1500	120.14	159.5
1550	121.53	159.5
1600	123.05	159.5
1650	123.79	159.5
1700	124.81	159.5
1750	126.32	159.5
1800	127.16	159.5
1850	128.47	159.5
1900	129.43	159.5
1950	130.49	159.5
2000	131.19	160.0

Run 16
300	13.98	134.0
350	22.0	123.0
400	30.1	156.5
450	37.7	156.5
500	46.04	156.5
550	52.66	156.5
600	57.26	156.5
650	61.51	156.5
700	67.06	156.5
750	71.38	156.5
800	75.53	156.5
850	79.75	156.67
900	83.9	156.67
950	87.98	156.67
1000	91.29	156.67
1050	94.6	156.67
1100	97.35	156.67
1150	100.05	156.67
1200	102.08	156.67
1250	104.34	156.67
1300	106.09	156.67
1350	107.79	156.67
1400	109.0	156.67
1450	110.61	156.67
1500	112.67	156.67
1550	113.94	156.67
1600	116.1	156.67
1650	117.52	156.67
1700	119.19	156.67
1750	120.37	156.67
1800	121.78	156.67
1850	123.21	156.67
1900	124.68	156.67
1950	125.63	156.67
2000	126.92	156.67

Run 17
300	17.05	157.0
350	26.28	154.0
400	35.12	154.0
450	44.06	154.0
500	50.22	154.0
550	56.87	154.0
600	62.03	154.0
650	66.99	155.0
700	72.34	155.0
750	77.9	155.0
800	82.51	155.0
850	87.29	155.0
900	90.02	155.0
950	93.18	155.0
1000	96.2	155.0
1050	99.31	155.0
1100	101.19	155.0
1150	103.54	155.0
1200	105.31	155.0
1250	107.47	155.0
1300	109.78	155.0
1350	111.31	155.0
1400	112.89	155.0
1450	114.2	155.0
1500	115.45	155.0
1550	117.05	156.5
1600	118.22	156.5
1650	119.1	156.5
1700	120.46	156.5
1750	121.38	156.5
1800	122.57	157.0
1850	123.71	157.0
1900	124.38	157.0
1950	125.41	157.0
2000	126.32	157.0

Run 18
300	14.93	137.0
350	23.39	138.5
400	31.9	138.5
450	40.67	159.5
500	48.84	159.5
550	56.07	159.5
600	62.5	159.5
650	69.0	159.5
700	74.54	159.5
750	79.85	159.5
800	83.95	159.5
850	87.93	159.5
900	91.8	159.5
950	95.9	159.5
1000	98.67	159.5
1050	101.49	159.5
1100	104.18	159.5
1150	107.4	159.5
1200	109.65	159.5
1250	112.18	159.5
1300	114.09	159.5
1350	115.4	159.5
1400	116.91	159.5
1450	118.83	159.5
1500	120.14	159.5
1550	121.53	159.5
1600	123.05	159.5
1650	123.79	159.5
1700	124.81	159.5
1750	126.32	159.5
1800	127.16	159.5
1850	128.47	159.5
1900	129.43	159.5
1950	130.49	159.5
2000	131.19	160.0

Run 19
300	13.98	134.0
350	22.0	123.0
400	30.1	156.5
450	37.7	156.5
500	46.04	156.5
550	52.66	156.5
600	57.26	156.5
650	61.51	156.5
700	67.06	156.5
750	71.38	156.5
800	75.53	156.5
850	79.75	156.67
900	83.9	156.67
950	87.98	156.67
1000	91.29	156.67
1050	94.6	156.67
1100	97.35	156.67
1150	100.05	156.67
1200	102.08	156.67
1250	104.34	156.67
1300	106.09	156.67
1350	107.79	156.67
1400	109.0	156.67
1450	110.61	156.67
1500	112.67	156.67
1550	113.94	156.67
1600	116.1	156.67
1650	117.52	156.67
1700	119.19	156.67
1750	120.37	156.67
1800	121.78	156.67
1850	123.21	156.67
1900	124.68	156.67
1950	125.63	156.67
2000	126.92	156.67

Run 20
300	17.05	157.0
350	26.28	154.0
400	35.12	154.0
450	44.06	154.0
500	50.22	154.0
550	56.87	154.0
600	62.03	154.0
650	66.99	155.0
700	72.34	155.0
750	77.9	155.0
800	82.51	155.0
850	87.29	155.0
900	90.02	155.0
950	93.18	155.0
1000	96.2	155.0
1050	99.31	155.0
1100	101.19	155.0
1150	103.54	155.0
1200	105.31	155.0
1250	107.47	155.0
1300	109.78	155.0
1350	111.31	155.0
1400	112.89	155.0
1450	114.2	155.0
1500	115.45	155.0
1550	117.05	156.5
1600	118.22	156.5
1650	119.1	156.5
1700	120.46	156.5
1750	121.38	156.5
1800	122.57	157.0
1850	123.71	157.0
1900	124.38	157.0
1950	125.41	157.0
2000	126.32	157.0

Run 21
300	14.93	137.0
350	23.39	138.5
400	31.9	138.5
450	40.67	159.5
500	48.84	159.5
550	56.07	159.5
600	62.5	159.5
650	69.0	159.5
700	74.54	159.5
750	79.85	159.5
800	83.95	159.5
850	87.93	159.5
900	91.8	159.5
950	95.9	159.5
1000	98.67	159.5
1050	101.49	159.5
1100	104.18	159.5
1150	107.4	159.5
1200	109.65	159.5
1250	112.18	159.5
1300	114.09	159.5
1350	115.4	159.5
1400	116.91	159.5
1450	118.83	159.5
1500	120.14	159.5
1550	121.53	159.5
1600	123.05	159.5
1650	123.79	159.5
1700	124.81	159.5
1750	126.32	159.5
1800	127.16	159.5
1850	128.47	159.5
1900	129.43	159.5
1950	130.49	159.5
2000	131.19	160.0

Run 22
300	13.98	134.0
350	22.0	123.0
400	30.1	156.5
450	37.7	156.5
500	46.04	156.5
550	52.66	156.5
600	57.26	156.5
650	61.51	156.5
700	67.06	156.5
750	71.38	156.5
800	75.53	156.5
850	79.75	156.67
900	83.9	156.67
950	87.98	156.67
1000	91.29	156.67
1050	94.6	156.67
1100	97.35	156.67
1150	100.05	156.67
1200	102.08	156.67
1250	104.34	156.67
1300	106.09	156.67
1350	107.79	156.67
1400	109.0	156.67
1450	110.61	156.67
1500	112.67	156.67
1550	113.94	156.67
1600	116.1	156.67
1650	117.52	156.67
1700	119.19	156.67
1750	120.37	156.67
1800	121.78	156.67
1850	123.21	156.67
1900	124.68	156.67
1950	125.63	156.67
2000	126.92	156.67

Run 23
300	17.05	157.0
350	26.28	154.0
400	35.12	154.0
450	44.06	154.0
500	50.22	154.0
550	56.87	154.0
600	62.03	154.0
650	66.99	155.0
700	72.34	155.0
750	77.9	155.0
800	82.51	155.0
850	87.29	155.0
900	90.02	155.0
950	93.18	155.0
1000	96.2	155.0
1050	99.31	155.0
1100	101.19	155.0
1150	103.54	155.0
1200	105.31	155.0
1250	107.47	155.0
1300	109.78	155.0
1350	111.31	155.0
1400	112.89	155.0
1450	114.2	155.0
1500	115.45	155.0
1550	117.05	156.5
1600	118.22	156.5
1650	119.1	156.5
1700	120.46	156.5
1750	121.38	156.5
1800	122.57	157.0
1850	123.71	157.0
1900	124.38	157.0
1950	125.41	157.0
2000	126.32	157.0

Run 24
300	14.93	137.0
350	23.39	138.5
400	31.9	138.5
450	40.67	159.5
500	48.84	159.5
550	56.07	159.5
600	62.5	159.5
650	69.0	159.5
700	74.54	159.5
750	79.85	159.5
800	83.95	159.5
850	87.93	159.5
900	91.8	159.5
950	95.9	159.5
1000	98.67	159.5
1050	101.49	159.5
1100	104.18	159.5
1150	107.4	159.5
1200	109.65	159.5
1250	112.18	159.5
1300	114.09	159.5
1350	115.4	159.5
1400	116.91	159.5
1450	118.83	159.5
1500	120.14	159.5
1550	121.53	159.5
1600	123.05	159.5
1650	123.79	159.5
1700	124.81	159.5
1750	126.32	159.5
1800	127.16	159.5
1850	128.47	159.5
1900	129.43	159.5
1950	130.49	159.5
2000	131.19	160.0

Run 25
300	13.98	134.0
350	22.0	123.0
400	30.1	156.5
450	37.7	156.5
500	46.04	156.5
550	52.66	156.5
600	57.26	156.5
650	61.51	156.5
700	67.06	156.5
750	71.38	156.5
800	75.53	156.5
850	79.75	156.67
900	83.9	156.67
950	87.98	156.67
1000	91.29	156.67
1050	94.6	156.67
1100	97.35	156.67
1150	100.05	156.67
1200	102.08	156.67
1250	104.34	156.67
1300	106.09	156.67
1350	107.79	156.67
1400	109.0	156.67
1450	110.61	156.67
1500	112.67	156.67
1550	113.94	156.67
1600	116.1	156.67
1650	117.52	156.67
1700	119.19	156.67
1750	120.37	156.67
1800	121.78	156.67
1850	123.21	156.67
1900	124.68	156.67
1950	125.63	156.67
2000	126.92	156.67

Run 26
300	17.05	157.0
350	26.28	154.0
400	35.12	154.0
450	44.06	154.0
500	50.22	154.0
550	56.87	154.0
600	62.03	154.0
650	66.99	155.0
700	72.34	155.0
750	77.9	155.0
800	82.51	155.0
850	87.29	155.0
900	90.02	155.0
950	93.18	155.0
1000	96.2	155.0
1050	99.31	155.0
1100	101.19	155.0
1150	103.54	155.0
1200	105.31	155.0
1250	107.47	155.0
1300	109.78	155.0
1350	111.31	155.0
1400	112.89	155.0
1450	114.2	155.0
1500	115.45	155.0
1550	117.05	156.5
1600	118.22	156.5
1650	119.1	156.5
1700	120.46	156.5
1750	121.38	156.5
1800	122.57	157.0
1850	123.71	157.0
1900	124.38	157.0
1950	125.41	157.0
2000	126.32	157.0

Run 27
300	14.93	137.0
350	23.39	138.5
400	31.9	138.5
450	40.67	159.5
500	48.84	159.5
550	56.07	159.5
600	62.5	159.5
650	69.0	159.5
700	74.54	159.5
750	79.85	159.5
800	83.95	159.5
850	87.93	159.5
900	91.8	159.5
950	95.9	159.5
1000	98.67	159.5
1050	101.49	159.5
1100	104.18	159.5
1150	107.4	159.5
1200	109.65	159.5
1250	112.18	159.5
1300	114.09	159.5
1350	115.4	159.5
1400	116.91	159.5
1450	118.83	159.5
1500	120.14	159.5
1550	121.53	159.5
1600	123.05	159.5
1650	123.79	159.5
1700	124.81	159.5
1750	126.32	159.5
1800	127.16	159.5
1850	128.47	159.5
1900	129.43	159.5
1950	130.49	159.5
2000	131.19	160.0

Run 28
300	13.98	134.0
350	22.0	123.0
400	30.1	156.5
450	37.7	156.5
500	46.04	156.5
550	52.66	156.5
600	57.26	156.5
650	61.51	156.5
700	67.06	156.5
750	71.38	156.5
800	75.53	156.5
850	79.75	156.67
900	83.9	156.67
950	87.98	156.67
1000	91.29	156.67
1050	94.6	156.67
1100	97.35	156.67
1150	100.05	156.67
1200	102.08	156.67
1250	104.34	156.67
1300	106.09	156.67
1350	107.79	156.67
1400	109.0	156.67
1450	110.61	156.67
1500	112.67	156.67
1550	113.94	156.67
1600	116.1	156.67
1650	117.52	156.67
1700	119.19	156.67
1750	120.37	156.67
1800	121.78	156.67
1850	123.21	156.67
1900	124.68	156.67
1950	125.63	156.67
2000	126.92	156.67

Run 29
300	17.05	157.0
350	26.28	154.0
400	35.12	154.0
450	44.06	154.0
500	50.22	154.0
550	56.87	154.0
600	62.03	154.0
650	66.99	155.0
700	72.34	155.0
750	77.9	155.0
800	82.51	155.0
850	87.29	155.0
900	90.02	155.0
950	93.18	155.0
1000	96.2	155.0
1050	99.31	155.0
1100	101.19	155.0
1150	103.54	155.0
1200	105.31	155.0
1250	107.47	155.0
1300	109.78	155.0
1350	111.31	155.0
1400	112.89	155.0
1450	114.2	155.0
1500	115.45	155.0
1550	117.05	156.5
1600	118.22	156.5
1650	119.1	156.5
1700	120.46	156.5
1750	121.38	156.5
1800	122.57	157.0
1850	123.71	157.0
1900	124.38	157.0
1950	125.41	157.0
2000	126.32	157.0

Run 30
300	14.93	137.0
350	23.39	138.5
400	31.9	138.5
450	40.67	159.5
500	48.84	159.5
550	56.07	159.5
600	62.5	159.5
650	69.0	159.5
700	74.54	159.5
750	79.85	159.5
800	83.95	159.5
850	87.93	159.5
900	91.8	159.5
950	95.9	159.5
1000	98.67	159.5
1050	101.49	159.5
1100	104.18	159.5
1150	107.4	159.5
1200	109.65	159.5
1250	112.18	159.5
1300	114.09	159.5
1350	115.4	159.5
1400	116.91	159.5
1450	118.83	159.5
1500	120.14	159.5
1550	121.53	159.5
1600	123.05	159.5
1650	123.79	159.5
1700	124.81	159.5
1750	126.32	159.5
1800	127.16	159.5
1850	128.47	159.5
1900	129.43	159.5
1950	130.49	159.5
2000	131.19	160.0
